"","iso_2","iso_3","country","continent","oecd","year","category","share"
"1291","NL","NLD","Netherlands","EU",1,"2018","3000","0"
"1292","NL","NLD","Netherlands","EU",1,"2018","1300","0"
"1293","NL","NLD","Netherlands","EU",1,"2022","4000","4.063"
"1294","NL","NLD","Netherlands","EU",1,"2018","6000","0.269"
"1295","NL","NLD","Netherlands","EU",1,"2021","1300","0"
"1296","NL","NLD","Netherlands","EU",1,"2022","1300","0"
"1297","NL","NLD","Netherlands","EU",1,"2020","1200","7.751"
"1298","NL","NLD","Netherlands","EU",1,"2020","4000","4.251"
"1299","NL","NLD","Netherlands","EU",1,"2022","1200","11.343"
"1300","NL","NLD","Netherlands","EU",1,"1990","1200","7.549"
"1301","NL","NLD","Netherlands","EU",1,"2019","5000","30.691"
"1302","NL","NLD","Netherlands","EU",1,"2021","1200","9.796"
"1303","NL","NLD","Netherlands","EU",1,"2022","2000","33.164"
"1304","NL","NLD","Netherlands","EU",1,"1990","6000","0.243"
"1305","NL","NLD","Netherlands","EU",1,"2018","4000","4.043"
"1306","NL","NLD","Netherlands","EU",1,"2021","2000","33.026"
"1307","NL","NLD","Netherlands","EU",1,"2019","4000","3.815"
"1308","NL","NLD","Netherlands","EU",1,"2022","5000","29.562"
"1309","NL","NLD","Netherlands","EU",1,"1990","2000","37.421"
"1310","NL","NLD","Netherlands","EU",1,"2021","4000","4.136"
"1311","NL","NLD","Netherlands","EU",1,"1990","1300","0"
"1312","NL","NLD","Netherlands","EU",1,"2019","2000","34.237"
"1313","NL","NLD","Netherlands","EU",1,"2018","2000","35.981"
"1314","NL","NLD","Netherlands","EU",1,"1990","4000","3.655"
"1315","NL","NLD","Netherlands","EU",1,"1990","5000","26.418"
"1316","NL","NLD","Netherlands","EU",1,"1990","3000","0"
"1317","NL","NLD","Netherlands","EU",1,"2020","5000","30.456"
"1318","NL","NLD","Netherlands","EU",1,"2019","1200","9.408"
"1319","NL","NLD","Netherlands","EU",1,"2018","1200","9.027"
"1320","NL","NLD","Netherlands","EU",1,"2021","5000","30.929"
"1321","NL","NLD","Netherlands","EU",1,"2020","2000","34.113"
"1322","NO","NOR","Norway","EU",1,"2018","2000","25.539"
"1323","NO","NOR","Norway","EU",1,"2018","1200","16.408"
"1324","NO","NOR","Norway","EU",1,"2019","4000","3.243"
"1325","NO","NOR","Norway","EU",1,"2021","4000","2.958"
"1326","NO","NOR","Norway","EU",1,"2022","1100","18.02"
"1327","NO","NOR","Norway","EU",1,"2018","4000","3.127"
"1328","NO","NOR","Norway","EU",1,"2019","2000","26.393"
"1329","NO","NOR","Norway","EU",1,"2020","4000","3.418"
"1330","NO","NOR","Norway","EU",1,"1990","1100","26.198"
"1331","NO","NOR","Norway","EU",1,"2021","5000","25.418"
"1332","NO","NOR","Norway","EU",1,"2020","5000","31.646"
"1333","NO","NOR","Norway","EU",1,"2021","1100","25.409"
"1334","NO","NOR","Norway","EU",1,"2020","2000","28.448"
"1335","NO","NOR","Norway","EU",1,"2019","3000","0.141"
"1336","NO","NOR","Norway","EU",1,"2019","5000","29.315"
"1337","NO","NOR","Norway","EU",1,"2022","3000","0.098"
"1338","NO","NOR","Norway","EU",1,"2020","1100","29.133"
"1339","NO","NOR","Norway","EU",1,"1990","5000","35.539"
"1340","NO","NOR","Norway","EU",1,"2018","5000","29.431"
"1341","NO","NOR","Norway","EU",1,"2022","5000","19.473"
"1342","NO","NOR","Norway","EU",1,"2021","3000","0.124"
"1343","NO","NOR","Norway","EU",1,"1990","1200","9.02"
"1344","NO","NOR","Norway","EU",1,"2021","6000","0"
"1345","NO","NOR","Norway","EU",1,"2022","1300","0"
"1346","NO","NOR","Norway","EU",1,"2021","1300","0"
"1347","NO","NOR","Norway","EU",1,"2019","1100","25.94"
"1348","NO","NOR","Norway","EU",1,"2022","6000","0"
"1349","NO","NOR","Norway","EU",1,"2020","3000","0.154"
"1350","NO","NOR","Norway","EU",1,"2018","3000","0.141"
"1351","NO","NOR","Norway","EU",1,"2018","1100","25.354"
"1352","NO","NOR","Norway","EU",1,"1990","6000","0.004"
"1353","NO","NOR","Norway","EU",1,"1990","1300","0"
"1354","NO","NOR","Norway","EU",1,"1990","3000","0"
"1355","NO","NOR","Norway","EU",1,"2022","1200","42.418"
"1356","NO","NOR","Norway","EU",1,"2020","1300","0"
"1357","NO","NOR","Norway","EU",1,"2020","6000","0"
"1358","NO","NOR","Norway","EU",1,"2019","1300","0"
"1359","NO","NOR","Norway","EU",1,"2019","6000","0"
"1360","NO","NOR","Norway","EU",1,"2018","1300","0"
"1361","NO","NOR","Norway","EU",1,"1990","2000","26.295"
"1362","NO","NOR","Norway","EU",1,"2020","1200","7.202"
"1363","NO","NOR","Norway","EU",1,"2018","6000","0"
"1364","NO","NOR","Norway","EU",1,"1990","4000","2.945"
"1365","NO","NOR","Norway","EU",1,"2019","1200","14.968"
"1366","NO","NOR","Norway","EU",1,"2022","2000","17.449"
"1367","NO","NOR","Norway","EU",1,"2021","2000","22.494"
"1368","NO","NOR","Norway","EU",1,"2021","1200","23.597"
"1369","NO","NOR","Norway","EU",1,"2022","4000","2.543"
"1370","NZ","NZL","New Zealand","OC",1,"2018","6000","0.002"
"1371","NZ","NZL","New Zealand","OC",1,"2020","6000","0.001"
"1372","NZ","NZL","New Zealand","OC",1,"2022","4000","5.613"
"1373","NZ","NZL","New Zealand","OC",1,"2021","4000","5.547"
"1374","NZ","NZL","New Zealand","OC",1,"2018","1300","3.152"
"1375","NZ","NZL","New Zealand","OC",1,"2021","2000","0"
"1376","NZ","NZL","New Zealand","OC",1,"2022","2000","0"
"1377","NZ","NZL","New Zealand","OC",1,"2019","6000","0.002"
"1378","NZ","NZL","New Zealand","OC",1,"2019","2000","0"
"1379","NZ","NZL","New Zealand","OC",1,"2020","2000","0"
"1380","NZ","NZL","New Zealand","OC",1,"2019","1200","12.462"
"1381","NZ","NZL","New Zealand","OC",1,"2020","1200","15.415"
"1382","NZ","NZL","New Zealand","OC",1,"2021","1200","15.725"
"1383","NZ","NZL","New Zealand","OC",1,"2022","1200","15.25"
"1384","NZ","NZL","New Zealand","OC",1,"2022","5000","35.123"
"1385","NZ","NZL","New Zealand","OC",1,"1990","1200","6.48"
"1386","NZ","NZL","New Zealand","OC",1,"1990","5000","33.562"
"1387","NZ","NZL","New Zealand","OC",1,"2019","4000","6.16"
"1388","NZ","NZL","New Zealand","OC",1,"1990","1100","47.967"
"1389","NZ","NZL","New Zealand","OC",1,"2018","1200","15.583"
"1390","NZ","NZL","New Zealand","OC",1,"2022","3000","0"
"1391","NZ","NZL","New Zealand","OC",1,"2020","5000","38.01"
"1392","NZ","NZL","New Zealand","OC",1,"2018","3000","0"
"1393","NZ","NZL","New Zealand","OC",1,"1990","6000","0.004"
"1394","NZ","NZL","New Zealand","OC",1,"2021","5000","35.892"
"1395","NZ","NZL","New Zealand","OC",1,"2022","1100","41.522"
"1396","NZ","NZL","New Zealand","OC",1,"1990","3000","0"
"1397","NZ","NZL","New Zealand","OC",1,"2021","3000","0"
"1398","NZ","NZL","New Zealand","OC",1,"2018","4000","5.844"
"1399","NZ","NZL","New Zealand","OC",1,"2018","2000","0"
"1400","NZ","NZL","New Zealand","OC",1,"2022","1300","2.492"
"1401","NZ","NZL","New Zealand","OC",1,"2019","3000","0"
"1402","NZ","NZL","New Zealand","OC",1,"2020","4000","5.501"
"1403","NZ","NZL","New Zealand","OC",1,"2018","1100","37.571"
"1404","NZ","NZL","New Zealand","OC",1,"1990","1300","5.144"
"1405","NZ","NZL","New Zealand","OC",1,"2018","5000","37.849"
"1406","NZ","NZL","New Zealand","OC",1,"1990","2000","0"
"1407","NZ","NZL","New Zealand","OC",1,"2021","1300","1.957"
"1408","NZ","NZL","New Zealand","OC",1,"2019","1100","39.725"
"1409","NZ","NZL","New Zealand","OC",1,"2021","1100","40.879"
"1410","NZ","NZL","New Zealand","OC",1,"1990","4000","6.844"
"1411","NZ","NZL","New Zealand","OC",1,"2020","1100","38.491"
"1412","NZ","NZL","New Zealand","OC",1,"2019","1300","2.935"
"1413","NZ","NZL","New Zealand","OC",1,"2020","1300","2.582"
"1414","NZ","NZL","New Zealand","OC",1,"2020","3000","0"
"1415","NZ","NZL","New Zealand","OC",1,"2019","5000","38.715"
"1416","NZ","NZL","New Zealand","OC",1,"2022","6000","0.001"
"1417","NZ","NZL","New Zealand","OC",1,"2021","6000","0.001"
"1418","PL","POL","Poland","EU",1,"2021","1300","0"
"1419","PL","POL","Poland","EU",1,"2019","1100","15.146"
"1420","PL","POL","Poland","EU",1,"2018","5000","37.189"
"1421","PL","POL","Poland","EU",1,"2020","1300","0"
"1422","PL","POL","Poland","EU",1,"2020","6000","0.119"
"1423","PL","POL","Poland","EU",1,"2021","6000","0.133"
"1424","PL","POL","Poland","EU",1,"2020","1100","14.793"
"1425","PL","POL","Poland","EU",1,"2018","1100","15.11"
"1426","PL","POL","Poland","EU",1,"2019","6000","0.139"
"1427","PL","POL","Poland","EU",1,"2022","4000","3.268"
"1428","PL","POL","Poland","EU",1,"2018","6000","0.145"
"1429","PL","POL","Poland","EU",1,"2019","3000","0.736"
"1430","PL","POL","Poland","EU",1,"2021","3000","1.505"
"1431","PL","POL","Poland","EU",1,"2021","2000","35.337"
"1432","PL","POL","Poland","EU",1,"2022","1200","7.939"
"1433","PL","POL","Poland","EU",1,"2020","3000","0.924"
"1434","PL","POL","Poland","EU",1,"2019","1300","0"
"1435","PL","POL","Poland","EU",1,"2018","3000","0.633"
"1436","PL","POL","Poland","EU",1,"2018","1300","0"
"1437","PL","POL","Poland","EU",1,"2022","1300","0"
"1438","PL","POL","Poland","EU",1,"2022","6000","3.604"
"1439","PL","POL","Poland","EU",1,"2022","3000","1.583"
"1440","PL","POL","Poland","EU",1,"2022","5000","32.022"
"1441","PL","POL","Poland","EU",1,"2020","2000","37.946"
"1442","PL","POL","Poland","EU",1,"2021","4000","3.491"
"1443","PL","POL","Poland","EU",1,"2019","1200","6.286"
"1444","PL","POL","Poland","EU",1,"2018","2000","37.242"
"1445","PL","POL","Poland","EU",1,"2022","2000","38.817"
"1446","PL","POL","Poland","EU",1,"2020","1200","6.36"
"1447","PL","POL","Poland","EU",1,"2019","4000","3.601"
"1448","PL","POL","Poland","EU",1,"2018","4000","3.735"
"1449","PL","POL","Poland","EU",1,"2021","1200","7.103"
"1450","PL","POL","Poland","EU",1,"2020","4000","3.644"
"1451","PL","POL","Poland","EU",1,"2018","1200","5.945"
"1452","PL","POL","Poland","EU",1,"2019","2000","37.553"
"1453","PL","POL","Poland","EU",1,"2021","1100","14.569"
"1454","PL","POL","Poland","EU",1,"2020","5000","36.213"
"1455","PL","POL","Poland","EU",1,"2021","5000","37.863"
"1456","PL","POL","Poland","EU",1,"2019","5000","36.538"
"1457","PL","POL","Poland","EU",1,"2022","1100","12.768"
"1458","PT","PRT","Portugal","EU",1,"2020","1200","7.857"
"1459","PT","PRT","Portugal","EU",1,"2018","6000","0.578"
"1460","PT","PRT","Portugal","EU",1,"2019","1200","9.035"
"1461","PT","PRT","Portugal","EU",1,"2020","4000","4.096"
"1462","PT","PRT","Portugal","EU",1,"2021","2000","29.545"
"1463","PT","PRT","Portugal","EU",1,"2019","5000","40.152"
"1464","PT","PRT","Portugal","EU",1,"2020","5000","37.87"
"1465","PT","PRT","Portugal","EU",1,"2020","2000","29.702"
"1466","PT","PRT","Portugal","EU",1,"2019","4000","4.162"
"1467","PT","PRT","Portugal","EU",1,"1990","5000","44.216"
"1468","PT","PRT","Portugal","EU",1,"1990","1300","1.842"
"1469","PT","PRT","Portugal","EU",1,"2019","2000","27.857"
"1470","PT","PRT","Portugal","EU",1,"2022","1100","19.415"
"1471","PT","PRT","Portugal","EU",1,"2022","4000","4.197"
"1472","PT","PRT","Portugal","EU",1,"2018","4000","4.169"
"1473","PT","PRT","Portugal","EU",1,"2021","4000","4.312"
"1474","PT","PRT","Portugal","EU",1,"2022","2000","28.352"
"1475","PT","PRT","Portugal","EU",1,"2018","1200","9.566"
"1476","PT","PRT","Portugal","EU",1,"2022","5000","38.209"
"1477","PT","PRT","Portugal","EU",1,"1990","1100","15.854"
"1478","PT","PRT","Portugal","EU",1,"2021","5000","39.024"
"1479","PT","PRT","Portugal","EU",1,"1990","2000","27.155"
"1480","PT","PRT","Portugal","EU",1,"2018","2000","26.905"
"1481","PT","PRT","Portugal","EU",1,"1990","3000","0"
"1482","PT","PRT","Portugal","EU",1,"2021","1200","6.799"
"1483","PT","PRT","Portugal","EU",1,"2022","1200","9.335"
"1484","PT","PRT","Portugal","EU",1,"2022","1300","0"
"1485","PT","PRT","Portugal","EU",1,"1990","6000","0.249"
"1486","PT","PRT","Portugal","EU",1,"2022","3000","0"
"1487","PT","PRT","Portugal","EU",1,"2018","5000","40.062"
"1488","PT","PRT","Portugal","EU",1,"2022","6000","0.491"
"1489","PT","PRT","Portugal","EU",1,"2021","1100","19.762"
"1490","PT","PRT","Portugal","EU",1,"1990","1200","7.972"
"1491","PT","PRT","Portugal","EU",1,"2019","1100","18.362"
"1492","PT","PRT","Portugal","EU",1,"2018","1100","18.72"
"1493","PT","PRT","Portugal","EU",1,"2021","3000","0"
"1494","PT","PRT","Portugal","EU",1,"2020","1100","19.846"
"1495","PT","PRT","Portugal","EU",1,"1990","4000","2.712"
"1496","PT","PRT","Portugal","EU",1,"2019","1300","0"
"1497","PT","PRT","Portugal","EU",1,"2021","1300","0"
"1498","PT","PRT","Portugal","EU",1,"2019","6000","0.431"
"1499","PT","PRT","Portugal","EU",1,"2018","1300","0"
"1500","PT","PRT","Portugal","EU",1,"2020","1300","0"
"1501","PT","PRT","Portugal","EU",1,"2021","6000","0.559"
"1502","PT","PRT","Portugal","EU",1,"2020","6000","0.63"
"1503","PT","PRT","Portugal","EU",1,"2018","3000","0"
"1504","PT","PRT","Portugal","EU",1,"2020","3000","0"
"1505","PT","PRT","Portugal","EU",1,"2019","3000","0"
"1506","SK","SVK","Slovakia","EU",1,"2018","4000","1.207"
"1507","SK","SVK","Slovakia","EU",1,"2021","3000","0"
"1508","SK","SVK","Slovakia","EU",1,"2020","1100","10.769"
"1509","SK","SVK","Slovakia","EU",1,"2019","2000","43.191"
"1510","SK","SVK","Slovakia","EU",1,"2021","1100","10.598"
"1511","SK","SVK","Slovakia","EU",1,"2019","1300","0.753"
"1512","SK","SVK","Slovakia","EU",1,"2018","1300","0.684"
"1513","SK","SVK","Slovakia","EU",1,"2022","3000","0"
"1514","SK","SVK","Slovakia","EU",1,"2019","1100","10.836"
"1515","SK","SVK","Slovakia","EU",1,"2018","2000","42.991"
"1516","SK","SVK","Slovakia","EU",1,"2019","5000","35.236"
"1517","SK","SVK","Slovakia","EU",1,"2019","3000","0"
"1518","SK","SVK","Slovakia","EU",1,"2018","5000","34.972"
"1519","SK","SVK","Slovakia","EU",1,"2018","1100","10.523"
"1520","SK","SVK","Slovakia","EU",1,"2022","1300","0.824"
"1521","SK","SVK","Slovakia","EU",1,"2019","4000","1.158"
"1522","SK","SVK","Slovakia","EU",1,"2020","3000","0"
"1523","SK","SVK","Slovakia","EU",1,"2021","1200","10.24"
"1524","SK","SVK","Slovakia","EU",1,"2018","6000","0"
"1525","SK","SVK","Slovakia","EU",1,"2020","1300","0.723"
"1526","SK","SVK","Slovakia","EU",1,"2022","1200","11.012"
"1527","SK","SVK","Slovakia","EU",1,"2020","6000","0"
"1528","SK","SVK","Slovakia","EU",1,"2022","6000","0"
"1529","SK","SVK","Slovakia","EU",1,"2020","1200","8.615"
"1530","SK","SVK","Slovakia","EU",1,"2022","1100","10.908"
"1531","SK","SVK","Slovakia","EU",1,"2021","1300","0.817"
"1532","SK","SVK","Slovakia","EU",1,"2021","6000","0"
"1533","SK","SVK","Slovakia","EU",1,"2019","6000","0"
"1534","SK","SVK","Slovakia","EU",1,"2018","3000","0"
"1535","SK","SVK","Slovakia","EU",1,"2020","4000","1.347"
"1536","SK","SVK","Slovakia","EU",1,"2022","5000","34.105"
"1537","SK","SVK","Slovakia","EU",1,"2018","1200","9.623"
"1538","SK","SVK","Slovakia","EU",1,"2020","5000","34.764"
"1539","SK","SVK","Slovakia","EU",1,"2022","4000","1.227"
"1540","SK","SVK","Slovakia","EU",1,"2021","4000","1.313"
"1541","SK","SVK","Slovakia","EU",1,"2022","2000","41.924"
"1542","SK","SVK","Slovakia","EU",1,"2021","2000","43.021"
"1543","SK","SVK","Slovakia","EU",1,"2019","1200","8.826"
"1544","SK","SVK","Slovakia","EU",1,"2021","5000","34.011"
"1545","SK","SVK","Slovakia","EU",1,"2020","2000","43.782"
"1546","SI","SVN","Slovenia","EU",1,"2018","3000","0.127"
"1547","SI","SVN","Slovenia","EU",1,"2020","1200","5.338"
"1548","SI","SVN","Slovenia","EU",1,"2021","5000","34.233"
"1549","SI","SVN","Slovenia","EU",1,"2022","5000","35.408"
"1550","SI","SVN","Slovenia","EU",1,"2019","1200","5.281"
"1551","SI","SVN","Slovenia","EU",1,"2019","5000","36.797"
"1552","SI","SVN","Slovenia","EU",1,"2020","5000","33.622"
"1553","SI","SVN","Slovenia","EU",1,"2022","1100","13.721"
"1554","SI","SVN","Slovenia","EU",1,"2018","6000","0"
"1555","SI","SVN","Slovenia","EU",1,"2022","1200","6.245"
"1556","SI","SVN","Slovenia","EU",1,"2020","1100","14.091"
"1557","SI","SVN","Slovenia","EU",1,"2021","1100","14.327"
"1558","SI","SVN","Slovenia","EU",1,"2021","1200","6.51"
"1559","SI","SVN","Slovenia","EU",1,"2018","1200","5.185"
"1560","SI","SVN","Slovenia","EU",1,"2020","2000","45.128"
"1561","SI","SVN","Slovenia","EU",1,"2021","2000","43.176"
"1562","SI","SVN","Slovenia","EU",1,"2018","2000","41.446"
"1563","SI","SVN","Slovenia","EU",1,"2019","2000","42.013"
"1564","SI","SVN","Slovenia","EU",1,"2018","1300","0.014"
"1565","SI","SVN","Slovenia","EU",1,"2019","1300","0.015"
"1566","SI","SVN","Slovenia","EU",1,"2022","2000","42.858"
"1567","SI","SVN","Slovenia","EU",1,"2021","1300","0.014"
"1568","SI","SVN","Slovenia","EU",1,"2022","1300","0.014"
"1569","SI","SVN","Slovenia","EU",1,"2018","5000","37.21"
"1570","SI","SVN","Slovenia","EU",1,"2018","4000","1.618"
"1571","SI","SVN","Slovenia","EU",1,"2019","4000","1.654"
"1572","SI","SVN","Slovenia","EU",1,"2020","4000","1.684"
"1573","SI","SVN","Slovenia","EU",1,"2021","4000","1.621"
"1574","SI","SVN","Slovenia","EU",1,"2022","4000","1.629"
"1575","SI","SVN","Slovenia","EU",1,"2019","6000","0"
"1576","SI","SVN","Slovenia","EU",1,"2020","6000","0"
"1577","SI","SVN","Slovenia","EU",1,"2021","6000","0"
"1578","SI","SVN","Slovenia","EU",1,"2022","6000","0"
"1579","SI","SVN","Slovenia","EU",1,"2020","1300","0.014"
"1580","SI","SVN","Slovenia","EU",1,"2022","3000","0.125"
"1581","SI","SVN","Slovenia","EU",1,"2018","1100","14.4"
"1582","SI","SVN","Slovenia","EU",1,"2019","1100","14.112"
"1583","SI","SVN","Slovenia","EU",1,"2019","3000","0.128"
"1584","SI","SVN","Slovenia","EU",1,"2020","3000","0.124"
"1585","SI","SVN","Slovenia","EU",1,"2021","3000","0.12"
"1586","SE","SWE","Sweden","EU",1,"2019","1200","7.026"
"1587","SE","SWE","Sweden","EU",1,"2020","2000","21.299"
"1588","SE","SWE","Sweden","EU",1,"2018","1200","6.503"
"1589","SE","SWE","Sweden","EU",1,"2020","4000","2.24"
"1590","SE","SWE","Sweden","EU",1,"2022","4000","2.182"
"1591","SE","SWE","Sweden","EU",1,"2021","4000","2.23"
"1592","SE","SWE","Sweden","EU",1,"2020","1200","6.944"
"1593","SE","SWE","Sweden","EU",1,"2022","5000","29.089"
"1594","SE","SWE","Sweden","EU",1,"1990","6000","0.167"
"1595","SE","SWE","Sweden","EU",1,"2021","2000","20.927"
"1596","SE","SWE","Sweden","EU",1,"1990","1300","0"
"1597","SE","SWE","Sweden","EU",1,"2022","2000","20.995"
"1598","SE","SWE","Sweden","EU",1,"2021","1100","29.07"
"1599","SE","SWE","Sweden","EU",1,"1990","1100","38.514"
"1600","SE","SWE","Sweden","EU",1,"2018","4000","2.169"
"1601","SE","SWE","Sweden","EU",1,"1990","2000","27.233"
"1602","SE","SWE","Sweden","EU",1,"1990","5000","24.963"
"1603","SE","SWE","Sweden","EU",1,"2019","2000","21.4"
"1604","SE","SWE","Sweden","EU",1,"2019","5000","28.211"
"1605","SE","SWE","Sweden","EU",1,"2018","2000","21.922"
"1606","SE","SWE","Sweden","EU",1,"2018","5000","28.216"
"1607","SE","SWE","Sweden","EU",1,"2019","4000","2.185"
"1608","SE","SWE","Sweden","EU",1,"1990","3000","2.472"
"1609","SE","SWE","Sweden","EU",1,"2020","1100","28.994"
"1610","SE","SWE","Sweden","EU",1,"1990","1200","3.129"
"1611","SE","SWE","Sweden","EU",1,"2019","1100","28.672"
"1612","SE","SWE","Sweden","EU",1,"2021","5000","27.881"
"1613","SE","SWE","Sweden","EU",1,"2020","5000","28.444"
"1614","SE","SWE","Sweden","EU",1,"2022","1300","0"
"1615","SE","SWE","Sweden","EU",1,"2018","1100","29.505"
"1616","SE","SWE","Sweden","EU",1,"2018","6000","0.091"
"1617","SE","SWE","Sweden","EU",1,"2022","1100","27.781"
"1618","SE","SWE","Sweden","EU",1,"2021","1300","0"
"1619","SE","SWE","Sweden","EU",1,"2018","1300","0"
"1620","SE","SWE","Sweden","EU",1,"1990","4000","3.523"
"1621","SE","SWE","Sweden","EU",1,"2020","1300","0"
"1622","SE","SWE","Sweden","EU",1,"2020","6000","0.111"
"1623","SE","SWE","Sweden","EU",1,"2021","3000","11.994"
"1624","SE","SWE","Sweden","EU",1,"2019","1300","0"
"1625","SE","SWE","Sweden","EU",1,"2019","6000","0.077"
"1626","SE","SWE","Sweden","EU",1,"2021","6000","0.112"
"1627","SE","SWE","Sweden","EU",1,"2022","3000","12.068"
"1628","SE","SWE","Sweden","EU",1,"2020","3000","11.968"
"1629","SE","SWE","Sweden","EU",1,"2021","1200","7.786"
"1630","SE","SWE","Sweden","EU",1,"2022","6000","0.133"
"1631","SE","SWE","Sweden","EU",1,"2019","3000","12.429"
"1632","SE","SWE","Sweden","EU",1,"2022","1200","7.75"
"1633","SE","SWE","Sweden","EU",1,"2018","3000","11.594"
"1634","TR","TUR","Turkey","AS",1,"2020","1300","0"
"1635","TR","TUR","Turkey","AS",1,"2021","1200","10.754"
"1636","TR","TUR","Turkey","AS",1,"1990","6000","16.686"
"1637","TR","TUR","Turkey","AS",1,"2022","1200","16.26"
"1638","TR","TUR","Turkey","AS",1,"2019","1300","0"
"1639","TR","TUR","Turkey","AS",1,"2020","1200","8.721"
"1640","TR","TUR","Turkey","AS",1,"1990","5000","27.919"
"1641","TR","TUR","Turkey","AS",1,"1990","1100","26.789"
"1642","TR","TUR","Turkey","AS",1,"2022","4000","3.507"
"1643","TR","TUR","Turkey","AS",1,"1990","3000","0"
"1644","TR","TUR","Turkey","AS",1,"2022","6000","1.064"
"1645","TR","TUR","Turkey","AS",1,"2019","3000","0"
"1646","TR","TUR","Turkey","AS",1,"1990","1300","0"
"1647","TR","TUR","Turkey","AS",1,"1990","1200","6.676"
"1648","TR","TUR","Turkey","AS",1,"1990","2000","19.654"
"1649","TR","TUR","Turkey","AS",1,"2022","2000","23.846"
"1650","TR","TUR","Turkey","AS",1,"2018","3000","0"
"1651","TR","TUR","Turkey","AS",1,"2021","6000","1.049"
"1652","TR","TUR","Turkey","AS",1,"1990","4000","2.275"
"1653","TR","TUR","Turkey","AS",1,"2020","3000","0"
"1654","TR","TUR","Turkey","AS",1,"2018","1300","0"
"1655","TR","TUR","Turkey","AS",1,"2020","6000","1.014"
"1656","TR","TUR","Turkey","AS",1,"2019","6000","1.243"
"1657","TR","TUR","Turkey","AS",1,"2022","5000","43.902"
"1658","TR","TUR","Turkey","AS",1,"2021","4000","4.241"
"1659","TR","TUR","Turkey","AS",1,"2021","1100","13.273"
"1660","TR","TUR","Turkey","AS",1,"2018","6000","1.105"
"1661","TR","TUR","Turkey","AS",1,"2021","5000","42.076"
"1662","TR","TUR","Turkey","AS",1,"2018","1200","8.727"
"1663","TR","TUR","Turkey","AS",1,"2019","1200","7.902"
"1664","TR","TUR","Turkey","AS",1,"2018","5000","40.487"
"1665","TR","TUR","Turkey","AS",1,"2018","1100","15.418"
"1666","TR","TUR","Turkey","AS",1,"2019","2000","31.358"
"1667","TR","TUR","Turkey","AS",1,"2020","2000","29.692"
"1668","TR","TUR","Turkey","AS",1,"2021","2000","28.608"
"1669","TR","TUR","Turkey","AS",1,"2022","1100","11.421"
"1670","TR","TUR","Turkey","AS",1,"2021","3000","0"
"1671","TR","TUR","Turkey","AS",1,"2019","1100","16.31"
"1672","TR","TUR","Turkey","AS",1,"2020","1100","13.186"
"1673","TR","TUR","Turkey","AS",1,"2020","4000","4.445"
"1674","TR","TUR","Turkey","AS",1,"2018","2000","29.943"
"1675","TR","TUR","Turkey","AS",1,"2020","5000","42.942"
"1676","TR","TUR","Turkey","AS",1,"2019","4000","4.182"
"1677","TR","TUR","Turkey","AS",1,"2022","1300","0"
"1678","TR","TUR","Turkey","AS",1,"2022","3000","0"
"1679","TR","TUR","Turkey","AS",1,"2021","1300","0"
"1680","TR","TUR","Turkey","AS",1,"2018","4000","4.32"
"1681","TR","TUR","Turkey","AS",1,"2019","5000","39.005"
"1682","US","USA","United States of America","NO",1,"1990","1100","37.666"
"1683","US","USA","United States of America","NO",1,"1990","2000","25.571"
"1684","US","USA","United States of America","NO",1,"2018","1100","40.195"
"1685","US","USA","United States of America","NO",1,"1990","1200","7.537"
"1686","US","USA","United States of America","NO",1,"2021","1300","0"
"1687","US","USA","United States of America","NO",1,"2020","1300","0"
"1688","US","USA","United States of America","NO",1,"2019","1300","0"
"1689","US","USA","United States of America","NO",1,"1990","4000","11.75"
"1690","US","USA","United States of America","NO",1,"2018","1300","0"
"1691","US","USA","United States of America","NO",1,"2022","3000","0.048"
"1692","US","USA","United States of America","NO",1,"2022","1300","0"
"1693","US","USA","United States of America","NO",1,"1990","3000","0"
"1694","US","USA","United States of America","NO",1,"2018","6000","0"
"1695","US","USA","United States of America","NO",1,"2019","6000","0"
"1696","US","USA","United States of America","NO",1,"2020","1200","5.093"
"1697","US","USA","United States of America","NO",1,"2019","3000","0.042"
"1698","US","USA","United States of America","NO",1,"2020","3000","0.062"
"1699","US","USA","United States of America","NO",1,"2021","3000","0.052"
"1700","US","USA","United States of America","NO",1,"2022","6000","0"
"1701","US","USA","United States of America","NO",1,"2020","6000","0"
"1702","US","USA","United States of America","NO",1,"2021","1200","6.06"
"1703","US","USA","United States of America","NO",1,"1990","5000","17.476"
"1704","US","USA","United States of America","NO",1,"1990","1300","0"
"1705","US","USA","United States of America","NO",1,"2019","1100","40.688"
"1706","US","USA","United States of America","NO",1,"2018","4000","11.9"
"1707","US","USA","United States of America","NO",1,"2019","1200","5.284"
"1708","US","USA","United States of America","NO",1,"2020","4000","12.218"
"1709","US","USA","United States of America","NO",1,"2021","4000","11.554"
"1710","US","USA","United States of America","NO",1,"2022","4000","10.614"
"1711","US","USA","United States of America","NO",1,"2021","6000","0"
"1712","US","USA","United States of America","NO",1,"2022","1200","6.508"
"1713","US","USA","United States of America","NO",1,"2018","2000","24.474"
"1714","US","USA","United States of America","NO",1,"1990","6000","0"
"1715","US","USA","United States of America","NO",1,"2018","3000","0.042"
"1716","US","USA","United States of America","NO",1,"2019","4000","11.833"
"1717","US","USA","United States of America","NO",1,"2022","2000","21.885"
"1718","US","USA","United States of America","NO",1,"2018","1200","5.561"
