"iso_2","iso_3","country","continent","oecd","year","category","value"
"CH","CHE","Switzerland","EU",1,"2008","4000",11.291
"CH","CHE","Switzerland","EU",1,"2020","6000",1.111
"CH","CHE","Switzerland","EU",1,"2018","3000",0
"CH","CHE","Switzerland","EU",1,"2019","3000",0
"CH","CHE","Switzerland","EU",1,"2020","3000",0
"CH","CHE","Switzerland","EU",1,"2011","1200",19.552
"CH","CHE","Switzerland","EU",1,"2012","1200",18.495
"CH","CHE","Switzerland","EU",1,"2013","1200",19.083
"CH","CHE","Switzerland","EU",1,"2014","1200",19.678
"CH","CHE","Switzerland","EU",1,"2017","4000",14.554
"CH","CHE","Switzerland","EU",1,"2018","4000",14.821
"CH","CHE","Switzerland","EU",1,"2019","4000",15.424
"CH","CHE","Switzerland","EU",1,"2020","4000",16.184
"CH","CHE","Switzerland","EU",1,"2016","3000",0
"CH","CHE","Switzerland","EU",1,"2012","2000",44.59
"CH","CHE","Switzerland","EU",1,"2013","1100",57.393
"CH","CHE","Switzerland","EU",1,"2014","1100",58.803
"CH","CHE","Switzerland","EU",1,"2015","1100",57.989
"CH","CHE","Switzerland","EU",1,"2012","4000",12.323
"CH","CHE","Switzerland","EU",1,"2009","5000",31.912
"CH","CHE","Switzerland","EU",1,"2010","5000",34.867
"CH","CHE","Switzerland","EU",1,"2011","5000",41.724
"CH","CHE","Switzerland","EU",1,"2011","3000",0
"CH","CHE","Switzerland","EU",1,"2012","3000",0
"CH","CHE","Switzerland","EU",1,"2013","3000",0
"CH","CHE","Switzerland","EU",1,"2015","3000",0
"CH","CHE","Switzerland","EU",1,"2011","2000",46.102
"CH","CHE","Switzerland","EU",1,"2015","2000",45.855
"CH","CHE","Switzerland","EU",1,"2017","3000",0
"CH","CHE","Switzerland","EU",1,"2013","2000",46.079
"CH","CHE","Switzerland","EU",1,"2014","2000",47.414
"CH","CHE","Switzerland","EU",1,"2008","1100",45.323
"CH","CHE","Switzerland","EU",1,"2013","4000",12.974
"CH","CHE","Switzerland","EU",1,"2014","4000",13.712
"CH","CHE","Switzerland","EU",1,"2015","4000",13.64
"CH","CHE","Switzerland","EU",1,"2014","3000",0
"CH","CHE","Switzerland","EU",1,"2008","2000",33.973
"CH","CHE","Switzerland","EU",1,"2009","2000",35.085
"CH","CHE","Switzerland","EU",1,"2010","2000",36.705
"CH","CHE","Switzerland","EU",1,"2018","1100",60.516
"CH","CHE","Switzerland","EU",1,"2016","4000",13.733
"CH","CHE","Switzerland","EU",1,"2016","1100",57.391
"CH","CHE","Switzerland","EU",1,"2017","1100",58.25
"CH","CHE","Switzerland","EU",1,"2016","2000",45.3
"CH","CHE","Switzerland","EU",1,"2017","2000",45.81
"CH","CHE","Switzerland","EU",1,"2020","1100",63.7
"CH","CHE","Switzerland","EU",1,"2020","2000",52.024
"CH","CHE","Switzerland","EU",1,"2020","5000",38.937
"CH","CHE","Switzerland","EU",1,"2019","1100",61.19
"CH","CHE","Switzerland","EU",1,"2019","2000",47.373
"CH","CHE","Switzerland","EU",1,"2018","2000",46.98
"CL","CHL","Chile","SA",1,"2014","6000",0.088
"CL","CHL","Chile","SA",1,"2020","1200",11.911
"CL","CHL","Chile","SA",1,"2015","4000",2.172
"CL","CHL","Chile","SA",1,"2020","2000",3.922
"CL","CHL","Chile","SA",1,"2008","6000",0.019
"CL","CHL","Chile","SA",1,"2020","1100",5.022
"CL","CHL","Chile","SA",1,"2017","1200",11.806
"CL","CHL","Chile","SA",1,"2019","1200",13.646
"CL","CHL","Chile","SA",1,"2012","6000",0.114
"CL","CHL","Chile","SA",1,"2013","6000",-0.044
"CL","CHL","Chile","SA",1,"2019","2000",4.258
"CL","CHL","Chile","SA",1,"2018","1200",13.897
"CL","CHL","Chile","SA",1,"2019","4000",3.189
"CL","CHL","Chile","SA",1,"2020","4000",2.54
"CL","CHL","Chile","SA",1,"2008","1300",3.026
"CL","CHL","Chile","SA",1,"2013","4000",2.289
"CL","CHL","Chile","SA",1,"2019","5000",30.933
"CL","CHL","Chile","SA",1,"2020","5000",26.86
"CL","CHL","Chile","SA",1,"2018","2000",4.341
"CL","CHL","Chile","SA",1,"2016","1200",10.565
"CL","CHL","Chile","SA",1,"2015","1300",2.753
"CL","CHL","Chile","SA",1,"2014","4000",2.154
"CL","CHL","Chile","SA",1,"2016","4000",2.56
"CL","CHL","Chile","SA",1,"2014","1300",2.309
"CL","CHL","Chile","SA",1,"2018","6000",-0.697
"CL","CHL","Chile","SA",1,"2019","6000",-0.356
"CL","CHL","Chile","SA",1,"2020","6000",-0.221
"CL","CHL","Chile","SA",1,"2010","1100",2.927
"CL","CHL","Chile","SA",1,"2009","6000",-0.01
"CL","CHL","Chile","SA",1,"2010","6000",-0.12
"CL","CHL","Chile","SA",1,"2011","6000",0.182
"CL","CHL","Chile","SA",1,"2013","1300",3.06
"CL","CHL","Chile","SA",1,"2008","5000",19.387
"CL","CHL","Chile","SA",1,"2009","5000",16.678
"CL","CHL","Chile","SA",1,"2015","6000",-0.885
"CL","CHL","Chile","SA",1,"2016","6000",-0.174
"CL","CHL","Chile","SA",1,"2017","6000",-1.101
"CL","CHL","Chile","SA",1,"2011","1200",12.456
"CL","CHL","Chile","SA",1,"2012","1200",15.558
"CL","CHL","Chile","SA",1,"2013","1200",12.197
"CL","CHL","Chile","SA",1,"2014","1200",10.858
"CL","CHL","Chile","SA",1,"2015","1200",10.452
"CL","CHL","Chile","SA",1,"2018","5000",33.449
"CL","CHL","Chile","SA",1,"2016","2000",3.609
"CL","CHL","Chile","SA",1,"2017","2000",4.051
"CL","CHL","Chile","SA",1,"2011","4000",2.126
"CL","CHL","Chile","SA",1,"2012","4000",2.429
"CL","CHL","Chile","SA",1,"2009","3000",0
"CL","CHL","Chile","SA",1,"2016","1300",1.932
"CL","CHL","Chile","SA",1,"2017","1300",2.093
"CL","CHL","Chile","SA",1,"2017","4000",3.036
"CL","CHL","Chile","SA",1,"2018","4000",3.251
"CL","CHL","Chile","SA",1,"2008","1100",2.19
"CL","CHL","Chile","SA",1,"2009","1100",2.241
"CL","CHL","Chile","SA",1,"2016","3000",0
"CL","CHL","Chile","SA",1,"2009","1300",-0.36
"CL","CHL","Chile","SA",1,"2010","1300",4.681
"CL","CHL","Chile","SA",1,"2011","1300",5.401
"CL","CHL","Chile","SA",1,"2012","1300",2.775
"CL","CHL","Chile","SA",1,"2008","3000",0
"CL","CHL","Chile","SA",1,"2016","1100",4.421
"CL","CHL","Chile","SA",1,"2008","1200",9.179
"CL","CHL","Chile","SA",1,"2009","1200",7.354
"CL","CHL","Chile","SA",1,"2018","1300",4.357
"CL","CHL","Chile","SA",1,"2019","1300",2.486
"CL","CHL","Chile","SA",1,"2014","5000",28.263
"CL","CHL","Chile","SA",1,"2015","5000",26.894
"CL","CHL","Chile","SA",1,"2016","5000",27.537
"CL","CHL","Chile","SA",1,"2011","1100",3.496
"CL","CHL","Chile","SA",1,"2012","1100",3.896
"CL","CHL","Chile","SA",1,"2013","1100",3.966
"CL","CHL","Chile","SA",1,"2014","1100",3.705
"CL","CHL","Chile","SA",1,"2015","1100",4.89
"CL","CHL","Chile","SA",1,"2013","5000",29.841
"CL","CHL","Chile","SA",1,"2013","3000",0
"CL","CHL","Chile","SA",1,"2010","3000",0
"CL","CHL","Chile","SA",1,"2010","1200",8.723
"CL","CHL","Chile","SA",1,"2017","5000",30.621
"CL","CHL","Chile","SA",1,"2014","2000",3.698
"CL","CHL","Chile","SA",1,"2014","3000",0
"CL","CHL","Chile","SA",1,"2020","1300",-1.093
"CL","CHL","Chile","SA",1,"2020","3000",0
"CL","CHL","Chile","SA",1,"2012","3000",0
"CL","CHL","Chile","SA",1,"2015","2000",3.442
"CL","CHL","Chile","SA",1,"2010","4000",1.762
"CL","CHL","Chile","SA",1,"2011","3000",0
"CL","CHL","Chile","SA",1,"2015","3000",0
"CL","CHL","Chile","SA",1,"2008","2000",2.463
"CL","CHL","Chile","SA",1,"2010","5000",21.932
"CL","CHL","Chile","SA",1,"2010","2000",2.929
"CL","CHL","Chile","SA",1,"2009","4000",1.627
"CL","CHL","Chile","SA",1,"2017","3000",0
"CL","CHL","Chile","SA",1,"2009","2000",2.454
"CL","CHL","Chile","SA",1,"2019","3000",0
"CL","CHL","Chile","SA",1,"2011","5000",26.271
"CL","CHL","Chile","SA",1,"2012","5000",28.547
"CL","CHL","Chile","SA",1,"2018","3000",0
"CL","CHL","Chile","SA",1,"2013","2000",3.975
"CL","CHL","Chile","SA",1,"2008","4000",2.111
"CL","CHL","Chile","SA",1,"2011","2000",3.359
"CL","CHL","Chile","SA",1,"2019","1100",4.177
"CL","CHL","Chile","SA",1,"2017","1100",5.396
"CL","CHL","Chile","SA",1,"2012","2000",3.709
"CL","CHL","Chile","SA",1,"2018","1100",4.208
"CO","COL","Colombia","SA",1,"2008","5000",20.998
"CO","COL","Colombia","SA",1,"2009","5000",18.645
"CO","COL","Colombia","SA",1,"2010","5000",23.392
"CO","COL","Colombia","SA",1,"2011","5000",27.938
"CO","COL","Colombia","SA",1,"2012","5000",29.629
"CO","COL","Colombia","SA",1,"2013","5000",29.584
"CO","COL","Colombia","SA",1,"2014","5000",30.458
"CO","COL","Colombia","SA",1,"2015","5000",23.968
"CO","COL","Colombia","SA",1,"2016","5000",21.925
"CO","COL","Colombia","SA",1,"2017","5000",25.541
"CO","COL","Colombia","SA",1,"2018","5000",27.543
"CO","COL","Colombia","SA",1,"2019","5000",27.37
"CO","COL","Colombia","SA",1,"2020","5000",21.043
"CO","COL","Colombia","SA",1,"2008","6000",1.621
"CO","COL","Colombia","SA",1,"2009","6000",1.798
"CO","COL","Colombia","SA",1,"2010","6000",1.996
"CO","COL","Colombia","SA",1,"2011","6000",2.382
"CO","COL","Colombia","SA",1,"2012","6000",2.376
"CO","COL","Colombia","SA",1,"2013","6000",2.605
"CO","COL","Colombia","SA",1,"2014","6000",2.882
"CO","COL","Colombia","SA",1,"2015","6000",2.643
"CO","COL","Colombia","SA",1,"2016","6000",2.285
"CO","COL","Colombia","SA",1,"2017","6000",2.452
"CO","COL","Colombia","SA",1,"2018","6000",2.682
"CO","COL","Colombia","SA",1,"2019","6000",2.832
"CO","COL","Colombia","SA",1,"2020","6000",2.069
"CO","COL","Colombia","SA",1,"2008","1100",2.557
"CO","COL","Colombia","SA",1,"2009","1100",2.423
"CO","COL","Colombia","SA",1,"2010","1100",2.735
"CO","COL","Colombia","SA",1,"2011","1100",3.467
"CO","COL","Colombia","SA",1,"2012","1100",3.807
"CO","COL","Colombia","SA",1,"2013","1100",4.167
"CO","COL","Colombia","SA",1,"2014","1100",4.169
"CO","COL","Colombia","SA",1,"2015","1100",3.361
"CO","COL","Colombia","SA",1,"2016","1100",3.223
"CO","COL","Colombia","SA",1,"2017","1100",3.521
"CO","COL","Colombia","SA",1,"2018","1100",4.14
"CO","COL","Colombia","SA",1,"2019","1100",4.314
"CO","COL","Colombia","SA",1,"2020","1100",3.512
"CO","COL","Colombia","SA",1,"2008","1200",9.396
"CO","COL","Colombia","SA",1,"2009","1200",10.173
"CO","COL","Colombia","SA",1,"2010","1200",10.748
"CO","COL","Colombia","SA",1,"2011","1200",14.128
"CO","COL","Colombia","SA",1,"2012","1200",19.851
"CO","COL","Colombia","SA",1,"2013","1200",20.756
"CO","COL","Colombia","SA",1,"2014","1200",20.2
"CO","COL","Colombia","SA",1,"2015","1200",15.1
"CO","COL","Colombia","SA",1,"2016","1200",13.871
"CO","COL","Colombia","SA",1,"2017","1200",15.239
"CO","COL","Colombia","SA",1,"2018","1200",16.452
"CO","COL","Colombia","SA",1,"2019","1200",15.314
"CO","COL","Colombia","SA",1,"2020","1200",12.444
"CO","COL","Colombia","SA",1,"2008","1300",0.472
"CO","COL","Colombia","SA",1,"2009","1300",0.432
"CO","COL","Colombia","SA",1,"2010","1300",0.327
"CO","COL","Colombia","SA",1,"2011","1300",0.506
"CO","COL","Colombia","SA",1,"2012","1300",0.646
"CO","COL","Colombia","SA",1,"2013","1300",0.624
"CO","COL","Colombia","SA",1,"2014","1300",0.65
"CO","COL","Colombia","SA",1,"2015","1300",0.744
"CO","COL","Colombia","SA",1,"2016","1300",0.694
"CO","COL","Colombia","SA",1,"2017","1300",0.762
"CO","COL","Colombia","SA",1,"2018","1300",1.076
"CO","COL","Colombia","SA",1,"2019","1300",0.952
"CO","COL","Colombia","SA",1,"2020","1300",0.773
"CO","COL","Colombia","SA",1,"2008","2000",4.895
"CO","COL","Colombia","SA",1,"2009","2000",4.789
"CO","COL","Colombia","SA",1,"2010","2000",6.046
"CO","COL","Colombia","SA",1,"2011","2000",5.575
"CO","COL","Colombia","SA",1,"2012","2000",6.576
"CO","COL","Colombia","SA",1,"2013","2000",8.907
"CO","COL","Colombia","SA",1,"2014","2000",6.852
"CO","COL","Colombia","SA",1,"2015","2000",4.955
"CO","COL","Colombia","SA",1,"2016","2000",5.056
"CO","COL","Colombia","SA",1,"2017","2000",4.524
"CO","COL","Colombia","SA",1,"2018","2000",6.155
"CO","COL","Colombia","SA",1,"2019","2000",6.058
"CO","COL","Colombia","SA",1,"2020","2000",5.038
"CO","COL","Colombia","SA",1,"2008","3000",1.615
"CO","COL","Colombia","SA",1,"2009","3000",1.662
"CO","COL","Colombia","SA",1,"2010","3000",2.119
"CO","COL","Colombia","SA",1,"2011","3000",2.424
"CO","COL","Colombia","SA",1,"2012","3000",2.657
"CO","COL","Colombia","SA",1,"2013","3000",1.888
"CO","COL","Colombia","SA",1,"2014","3000",1.313
"CO","COL","Colombia","SA",1,"2015","3000",1.02
"CO","COL","Colombia","SA",1,"2016","3000",0.982
"CO","COL","Colombia","SA",1,"2017","3000",1.084
"CO","COL","Colombia","SA",1,"2018","3000",1.171
"CO","COL","Colombia","SA",1,"2019","3000",1.099
"CO","COL","Colombia","SA",1,"2020","3000",0.993
"CO","COL","Colombia","SA",1,"2008","4000",4.539
"CO","COL","Colombia","SA",1,"2009","4000",3.809
"CO","COL","Colombia","SA",1,"2010","4000",4.496
"CO","COL","Colombia","SA",1,"2011","4000",6.992
"CO","COL","Colombia","SA",1,"2012","4000",7.607
"CO","COL","Colombia","SA",1,"2013","4000",7.977
"CO","COL","Colombia","SA",1,"2014","4000",7.985
"CO","COL","Colombia","SA",1,"2015","4000",6.622
"CO","COL","Colombia","SA",1,"2016","4000",5.923
"CO","COL","Colombia","SA",1,"2017","4000",6.082
"CO","COL","Colombia","SA",1,"2018","4000",5.165
"CO","COL","Colombia","SA",1,"2019","4000",5.786
"CO","COL","Colombia","SA",1,"2020","4000",4.917
"CR","CRI","Costa Rica","NO",1,"2008","5000",3.31
"CR","CRI","Costa Rica","NO",1,"2009","5000",2.806
"CR","CRI","Costa Rica","NO",1,"2010","5000",3.36
"CR","CRI","Costa Rica","NO",1,"2011","5000",3.894
"CR","CRI","Costa Rica","NO",1,"2012","5000",4.276
"CR","CRI","Costa Rica","NO",1,"2013","5000",4.608
"CR","CRI","Costa Rica","NO",1,"2014","5000",4.585
"CR","CRI","Costa Rica","NO",1,"2015","5000",4.98
"CR","CRI","Costa Rica","NO",1,"2016","5000",5.129
"CR","CRI","Costa Rica","NO",1,"2017","5000",5.067
"CR","CRI","Costa Rica","NO",1,"2018","5000",5.058
"CR","CRI","Costa Rica","NO",1,"2019","5000",5.248
"CR","CRI","Costa Rica","NO",1,"2020","5000",4.693
"CR","CRI","Costa Rica","NO",1,"2008","6000",0.148
"CR","CRI","Costa Rica","NO",1,"2009","6000",0.134
"CR","CRI","Costa Rica","NO",1,"2010","6000",0.176
"CR","CRI","Costa Rica","NO",1,"2011","6000",0.213
"CR","CRI","Costa Rica","NO",1,"2012","6000",0.249
"CR","CRI","Costa Rica","NO",1,"2013","6000",0.308
"CR","CRI","Costa Rica","NO",1,"2014","6000",0.286
"CR","CRI","Costa Rica","NO",1,"2015","6000",0.304
"CR","CRI","Costa Rica","NO",1,"2016","6000",0.35
"CR","CRI","Costa Rica","NO",1,"2017","6000",0.349
"CR","CRI","Costa Rica","NO",1,"2018","6000",0.372
"CR","CRI","Costa Rica","NO",1,"2019","6000",0.344
"CR","CRI","Costa Rica","NO",1,"2020","6000",0.285
"CR","CRI","Costa Rica","NO",1,"2008","1100",0.199
"CR","CRI","Costa Rica","NO",1,"2009","1100",0.274
"CR","CRI","Costa Rica","NO",1,"2010","1100",0.386
"CR","CRI","Costa Rica","NO",1,"2011","1100",0.462
"CR","CRI","Costa Rica","NO",1,"2012","1100",0.611
"CR","CRI","Costa Rica","NO",1,"2013","1100",0.634
"CR","CRI","Costa Rica","NO",1,"2014","1100",0.649
"CR","CRI","Costa Rica","NO",1,"2015","1100",0.723
"CR","CRI","Costa Rica","NO",1,"2016","1100",0.76
"CR","CRI","Costa Rica","NO",1,"2017","1100",0.787
"CR","CRI","Costa Rica","NO",1,"2018","1100",0.838
"CR","CRI","Costa Rica","NO",1,"2019","1100",0.921
"CR","CRI","Costa Rica","NO",1,"2020","1100",0.951
"CR","CRI","Costa Rica","NO",1,"2008","1200",0.915
"CR","CRI","Costa Rica","NO",1,"2009","1200",0.775
"CR","CRI","Costa Rica","NO",1,"2010","1200",0.856
"CR","CRI","Costa Rica","NO",1,"2011","1200",0.961
"CR","CRI","Costa Rica","NO",1,"2012","1200",0.918
"CR","CRI","Costa Rica","NO",1,"2013","1200",1.091
"CR","CRI","Costa Rica","NO",1,"2014","1200",1.067
"CR","CRI","Costa Rica","NO",1,"2015","1200",1.235
"CR","CRI","Costa Rica","NO",1,"2016","1200",1.362
"CR","CRI","Costa Rica","NO",1,"2017","1200",1.487
"CR","CRI","Costa Rica","NO",1,"2018","1200",1.586
"CR","CRI","Costa Rica","NO",1,"2019","1200",1.802
"CR","CRI","Costa Rica","NO",1,"2020","1200",1.184
"CR","CRI","Costa Rica","NO",1,"2008","1300",0.196
"CR","CRI","Costa Rica","NO",1,"2009","1300",0.15
"CR","CRI","Costa Rica","NO",1,"2010","1300",0.181
"CR","CRI","Costa Rica","NO",1,"2011","1300",0.216
"CR","CRI","Costa Rica","NO",1,"2012","1300",0.244
"CR","CRI","Costa Rica","NO",1,"2013","1300",0.305
"CR","CRI","Costa Rica","NO",1,"2014","1300",0.312
"CR","CRI","Costa Rica","NO",1,"2015","1300",0.376
"CR","CRI","Costa Rica","NO",1,"2016","1300",0.477
"CR","CRI","Costa Rica","NO",1,"2017","1300",0.479
"CR","CRI","Costa Rica","NO",1,"2018","1300",0.521
"CR","CRI","Costa Rica","NO",1,"2019","1300",0.436
"CR","CRI","Costa Rica","NO",1,"2020","1300",0.688
"CR","CRI","Costa Rica","NO",1,"2008","2000",2.044
"CR","CRI","Costa Rica","NO",1,"2009","2000",2.168
"CR","CRI","Costa Rica","NO",1,"2010","2000",2.759
"CR","CRI","Costa Rica","NO",1,"2011","2000",3.227
"CR","CRI","Costa Rica","NO",1,"2012","2000",3.553
"CR","CRI","Costa Rica","NO",1,"2013","2000",3.858
"CR","CRI","Costa Rica","NO",1,"2014","2000",3.927
"CR","CRI","Costa Rica","NO",1,"2015","2000",4.312
"CR","CRI","Costa Rica","NO",1,"2016","2000",4.662
"CR","CRI","Costa Rica","NO",1,"2017","2000",4.653
"CR","CRI","Costa Rica","NO",1,"2018","2000",4.956
"CR","CRI","Costa Rica","NO",1,"2019","2000",5.154
"CR","CRI","Costa Rica","NO",1,"2020","2000",5.08
"CR","CRI","Costa Rica","NO",1,"2008","3000",0.397
"CR","CRI","Costa Rica","NO",1,"2009","3000",0.407
"CR","CRI","Costa Rica","NO",1,"2010","3000",0.496
"CR","CRI","Costa Rica","NO",1,"2011","3000",0.572
"CR","CRI","Costa Rica","NO",1,"2012","3000",0.644
"CR","CRI","Costa Rica","NO",1,"2013","3000",0.706
"CR","CRI","Costa Rica","NO",1,"2014","3000",0.722
"CR","CRI","Costa Rica","NO",1,"2015","3000",0.792
"CR","CRI","Costa Rica","NO",1,"2016","3000",0.832
"CR","CRI","Costa Rica","NO",1,"2017","3000",0.83
"CR","CRI","Costa Rica","NO",1,"2018","3000",0.864
"CR","CRI","Costa Rica","NO",1,"2019","3000",0.89
"CR","CRI","Costa Rica","NO",1,"2020","3000",0.919
"CR","CRI","Costa Rica","NO",1,"2008","4000",0.089
"CR","CRI","Costa Rica","NO",1,"2009","4000",0.083
"CR","CRI","Costa Rica","NO",1,"2010","4000",0.121
"CR","CRI","Costa Rica","NO",1,"2011","4000",0.141
"CR","CRI","Costa Rica","NO",1,"2012","4000",0.163
"CR","CRI","Costa Rica","NO",1,"2013","4000",0.198
"CR","CRI","Costa Rica","NO",1,"2014","4000",0.212
"CR","CRI","Costa Rica","NO",1,"2015","4000",0.231
"CR","CRI","Costa Rica","NO",1,"2016","4000",0.247
"CR","CRI","Costa Rica","NO",1,"2017","4000",0.257
"CR","CRI","Costa Rica","NO",1,"2018","4000",0.259
"CR","CRI","Costa Rica","NO",1,"2019","4000",0.286
"CR","CRI","Costa Rica","NO",1,"2020","4000",0.279
"CZ","CZE","Czechia","EU",1,"2013","1300",0
"CZ","CZE","Czechia","EU",1,"2010","6000",0.008
"CZ","CZE","Czechia","EU",1,"2020","CUS",0.348
"CZ","CZE","Czechia","EU",1,"2016","CUS",0.329
"CZ","CZE","Czechia","EU",1,"2019","CUS",0.383
"CZ","CZE","Czechia","EU",1,"2009","6000",0.011
"CZ","CZE","Czechia","EU",1,"2014","2000",30.134
"CZ","CZE","Czechia","EU",1,"2015","1300",0
"CZ","CZE","Czechia","EU",1,"2011","6000",0.008
"CZ","CZE","Czechia","EU",1,"2008","6000",0.001
"CZ","CZE","Czechia","EU",1,"2013","2000",30.831
"CZ","CZE","Czechia","EU",1,"2018","1300",0
"CZ","CZE","Czechia","EU",1,"2015","2000",26.826
"CZ","CZE","Czechia","EU",1,"2014","1300",0
"CZ","CZE","Czechia","EU",1,"2012","6000",0.01
"CZ","CZE","Czechia","EU",1,"2017","3000",0
"CZ","CZE","Czechia","EU",1,"2018","3000",0
"CZ","CZE","Czechia","EU",1,"2016","2000",28.625
"CZ","CZE","Czechia","EU",1,"2018","CUS",0.382
"CZ","CZE","Czechia","EU",1,"2008","3000",0
"CZ","CZE","Czechia","EU",1,"2013","6000",0.003
"CZ","CZE","Czechia","EU",1,"2017","CUS",0.354
"CZ","CZE","Czechia","EU",1,"2016","1300",0
"CZ","CZE","Czechia","EU",1,"2017","1300",0
"CZ","CZE","Czechia","EU",1,"2013","3000",0
"CZ","CZE","Czechia","EU",1,"2014","3000",0
"CZ","CZE","Czechia","EU",1,"2015","3000",0
"CZ","CZE","Czechia","EU",1,"2016","3000",0
"CZ","CZE","Czechia","EU",1,"2015","5000",21.175
"CZ","CZE","Czechia","EU",1,"2016","5000",22.381
"CZ","CZE","Czechia","EU",1,"2017","5000",25.124
"CZ","CZE","Czechia","EU",1,"2018","5000",28.11
"CZ","CZE","Czechia","EU",1,"2019","5000",27.991
"CZ","CZE","Czechia","EU",1,"2009","3000",0
"CZ","CZE","Czechia","EU",1,"2014","6000",0.004
"CZ","CZE","Czechia","EU",1,"2011","3000",0
"CZ","CZE","Czechia","EU",1,"2012","3000",0
"CZ","CZE","Czechia","EU",1,"2015","4000",0.891
"CZ","CZE","Czechia","EU",1,"2016","4000",0.958
"CZ","CZE","Czechia","EU",1,"2017","4000",1.02
"CZ","CZE","Czechia","EU",1,"2018","4000",1.133
"CZ","CZE","Czechia","EU",1,"2019","4000",1.05
"CZ","CZE","Czechia","EU",1,"2020","4000",0.5
"CZ","CZE","Czechia","EU",1,"2015","1200",6.713
"CZ","CZE","Czechia","EU",1,"2016","1200",7.314
"CZ","CZE","Czechia","EU",1,"2017","1200",8.053
"CZ","CZE","Czechia","EU",1,"2020","5000",26.544
"CZ","CZE","Czechia","EU",1,"2010","3000",0
"CZ","CZE","Czechia","EU",1,"2020","1200",7.05
"CZ","CZE","Czechia","EU",1,"2012","1300",0
"CZ","CZE","Czechia","EU",1,"2010","5000",22.767
"CZ","CZE","Czechia","EU",1,"2015","6000",0.016
"CZ","CZE","Czechia","EU",1,"2016","6000",0.023
"CZ","CZE","Czechia","EU",1,"2017","6000",0.039
"CZ","CZE","Czechia","EU",1,"2018","6000",0.012
"CZ","CZE","Czechia","EU",1,"2019","6000",0.01
"CZ","CZE","Czechia","EU",1,"2020","6000",0.007
"CZ","CZE","Czechia","EU",1,"2019","3000",0
"CZ","CZE","Czechia","EU",1,"2020","3000",0
"CZ","CZE","Czechia","EU",1,"2018","1200",9.021
"CZ","CZE","Czechia","EU",1,"2019","1200",8.858
"CZ","CZE","Czechia","EU",1,"2008","5000",25.199
"CZ","CZE","Czechia","EU",1,"2009","5000",22.441
"CZ","CZE","Czechia","EU",1,"2014","4000",0.941
"CZ","CZE","Czechia","EU",1,"2011","5000",26.003
"CZ","CZE","Czechia","EU",1,"2008","2000",34.873
"CZ","CZE","Czechia","EU",1,"2009","2000",29.275
"CZ","CZE","Czechia","EU",1,"2010","2000",30.191
"CZ","CZE","Czechia","EU",1,"2011","2000",33.329
"CZ","CZE","Czechia","EU",1,"2012","2000",30.547
"CZ","CZE","Czechia","EU",1,"2008","4000",0.891
"CZ","CZE","Czechia","EU",1,"2009","4000",0.739
